999,999,999
999,999,999
999,999,999
2,3,2
2,3,2
2,3,2
2,3,2
2,3,99
999,99,999
999,999,999
999,999,999
999,999,999
999,999,999
999,999,999
999,999,999
999,999,999
999,999,999
999,999,999
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
999,999,999
1,1,1
1,1,1
3,3,3
999,999,999
999,999,999
3,3,2
3,3,2
3,3,2
3,3,2
3,3,2
1,1,2
1,1,1
1,1,2
3,1,1
3,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
1,1,1
